measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Global,Both,5-9 years,Total cancers,Percent,2007,0.054052676304649494,0.061046064565195755,0.04775600531376335
Deaths,Global,Both,10-14 years,Total cancers,Percent,2007,0.07128969092334786,0.07759390752331,0.06476580633286035
Deaths,Global,Both,15-19 years,Total cancers,Percent,2007,0.05679177628074882,0.060090312877462665,0.05319613357662893
Deaths,Global,Both,20-24 years,Total cancers,Percent,2007,0.05159605457410097,0.054186925608028846,0.04844719577021776
Deaths,Global,Both,25-29 years,Total cancers,Percent,2007,0.05680579998902082,0.06120657960801822,0.05217680690821691
Deaths,Global,Both,30-34 years,Total cancers,Percent,2007,0.07729916674734934,0.08238627334212625,0.07150238162925199
Deaths,Global,Both,35-39 years,Total cancers,Percent,2007,0.1130424688147756,0.12044299033428181,0.10518154229841016
Deaths,Global,Both,40-44 years,Total cancers,Percent,2007,0.15855090450421747,0.16448886878553048,0.15346841759234395
Deaths,Global,Both,45-49 years,Total cancers,Percent,2007,0.19225004735432352,0.19759386196190556,0.1862049595382036
Deaths,Global,Both,50-54 years,Total cancers,Percent,2007,0.23933097510500304,0.24411650161110288,0.23431091394125575
Deaths,Global,Both,55-59 years,Total cancers,Percent,2007,0.2612481929474276,0.26603658092267984,0.2556341986751307
Deaths,Global,Both,60-64 years,Total cancers,Percent,2007,0.2523067548873745,0.2572504018904833,0.24582277519458628
Deaths,Global,Both,65-69 years,Total cancers,Percent,2007,0.23782066771771668,0.2423946490594223,0.2312485064503838
Deaths,Global,Both,70-74 years,Total cancers,Percent,2007,0.2157906702822721,0.22043187545502405,0.20833076628828098
Deaths,Global,Both,75-79 years,Total cancers,Percent,2007,0.18880399565796196,0.1937900337540252,0.17951639491254243
Deaths,Global,Both,5-14 years,Total cancers,Percent,2007,0.06111572016856146,0.06761018361263235,0.05494849074549961
Deaths,Global,Both,15-49 years,Total cancers,Percent,2007,0.11813746958172439,0.12248787143289984,0.11294756827072859
Deaths,Global,Both,50-69 years,Total cancers,Percent,2007,0.24713152651151948,0.2516943718480868,0.24127123837860842
Deaths,Global,Both,80-84,Total cancers,Percent,2007,0.15240711974346774,0.15916849660201263,0.13821358057883879
Deaths,Global,Both,85-89,Total cancers,Percent,2007,0.12434498268962656,0.1328087505452388,0.10739743702900861
Deaths,Global,Both,90-94,Total cancers,Percent,2007,0.09733130171994987,0.10687971045339947,0.07927762455238557
Deaths,Global,Both,50-74 years,Total cancers,Percent,2007,0.23815341771215376,0.24246823813043092,0.23216121357034517
Deaths,Global,Both,10-24 years,Total cancers,Percent,2007,0.057418800052553946,0.06074951132292781,0.053883525079159514
Deaths,Global,Both,10-19 years,Total cancers,Percent,2007,0.06228985261907447,0.06633580678841938,0.05780368375582727
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2007,0.14231073413517029,0.14665303744658742,0.13723797929885115
Deaths,Global,Both,5-19 years,Total cancers,Percent,2007,0.05937818599688148,0.06413109070982081,0.05453828326506421
Deaths,Global,Both,15-39 years,Total cancers,Percent,2007,0.07627291440448389,0.08035398344986933,0.07152308727471807
Deaths,Global,Both,25-49 years,Total cancers,Percent,2007,0.13171822811932346,0.13668706491368968,0.1261246932832516
Deaths,Global,Both,55+ years,Total cancers,Percent,2007,0.19122621435701753,0.1965136418857628,0.18121173948603397
Deaths,Global,Both,60-79 years,Total cancers,Percent,2007,0.2190185913301444,0.22346295550525017,0.2113585980446638
Deaths,Global,Both,65-74 years,Total cancers,Percent,2007,0.22562781920717834,0.23012040544499987,0.21879844410750027
Deaths,Global,Both,75-84 years,Total cancers,Percent,2007,0.17126356006380594,0.17696975113459734,0.1600044154147083
Deaths,Global,Both,20-54 years,Total cancers,Percent,2007,0.1502356339187923,0.15481467724107756,0.14485327596562736
Deaths,Global,Both,55-89 years,Total cancers,Percent,2007,0.19990282753443792,0.20494868033717217,0.19056333702029882
Deaths,Global,Both,60-89 years,Total cancers,Percent,2007,0.19339412348107524,0.19858743786268349,0.1833833580686186
Deaths,Global,Both,65-89 years,Total cancers,Percent,2007,0.18523893538991787,0.19064398224746876,0.17450905945475076
Deaths,Global,Both,70-89 years,Total cancers,Percent,2007,0.1741917852318353,0.17994547465508684,0.16284527440582058
Deaths,Global,Both,75-94 years,Total cancers,Percent,2007,0.152633439890345,0.1592610891455919,0.13941331214698394
Deaths,Global,Both,1-4 years,Total cancers,Percent,2006,0.015835448234215538,0.020143171313144255,0.011736400874142645
Deaths,Global,Both,5-9 years,Total cancers,Percent,2006,0.053174577070757345,0.0601352805417789,0.04675496953602881
Deaths,Global,Both,10-14 years,Total cancers,Percent,2006,0.07118467018801343,0.0775892938220632,0.06451346333036206
Deaths,Global,Both,15-19 years,Total cancers,Percent,2006,0.056575434911718375,0.059936510603800175,0.052936263827422385
Deaths,Global,Both,20-24 years,Total cancers,Percent,2006,0.05062901534074648,0.053317067948943836,0.047369980274298
Deaths,Global,Both,25-29 years,Total cancers,Percent,2006,0.055464683778688004,0.06010103524137366,0.05072848798289775
Deaths,Global,Both,30-34 years,Total cancers,Percent,2006,0.07666326762444434,0.08247189610939876,0.07071442409775432
Deaths,Global,Both,35-39 years,Total cancers,Percent,2006,0.112238413311322,0.1202878354735189,0.10434013967785334
Deaths,Global,Both,40-44 years,Total cancers,Percent,2006,0.15581584274154514,0.16173633227671844,0.15080963323526725
Deaths,Global,Both,45-49 years,Total cancers,Percent,2006,0.19056600348976074,0.19661072323384482,0.18435520114252124
Deaths,Global,Both,50-54 years,Total cancers,Percent,2006,0.23863042345943955,0.2431225675029823,0.23374864897673908
Deaths,Global,Both,55-59 years,Total cancers,Percent,2006,0.2590526379450403,0.2637513371988177,0.2536653980995835
Deaths,Global,Both,60-64 years,Total cancers,Percent,2006,0.2490112738105388,0.2537990916239298,0.24293476430898467
Deaths,Global,Both,65-69 years,Total cancers,Percent,2006,0.2354754986449367,0.23995345599453036,0.22899410481489918
Deaths,Global,Both,70-74 years,Total cancers,Percent,2006,0.2140503943905382,0.21876451761001217,0.20708274052526818
Deaths,Global,Both,75-79 years,Total cancers,Percent,2006,0.18690094174843622,0.19172812180052196,0.17752690937806845
Deaths,Global,Both,5-14 years,Total cancers,Percent,2006,0.06050381043365762,0.06707725024578932,0.05421544579424713
Deaths,Global,Both,15-49 years,Total cancers,Percent,2006,0.11640683452050396,0.12125040190871654,0.11145199644526799
Deaths,Global,Both,50-69 years,Total cancers,Percent,2006,0.24477085650248862,0.24917309889803504,0.23945208938356868
Deaths,Global,Both,80-84,Total cancers,Percent,2006,0.1510891068841656,0.1578446968700466,0.13749742997367154
Deaths,Global,Both,85-89,Total cancers,Percent,2006,0.12174312531262975,0.13004008526229144,0.10555830524657193
Deaths,Global,Both,90-94,Total cancers,Percent,2006,0.09664479303840069,0.10600531490881457,0.07895454840896929
Deaths,Global,Both,50-74 years,Total cancers,Percent,2006,0.2359470303087507,0.2401787619885153,0.23028668714065834
Deaths,Global,Both,10-24 years,Total cancers,Percent,2006,0.05694588117653655,0.06040274426406203,0.05318698798107636
Deaths,Global,Both,10-19 years,Total cancers,Percent,2006,0.062103360329241096,0.0663937425621355,0.05761791487479155
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2006,0.14064082960145288,0.14545012319573675,0.13553716227455825
Deaths,Global,Both,5-19 years,Total cancers,Percent,2006,0.05892855728030497,0.06370795510536297,0.05383783993126299
Deaths,Global,Both,15-39 years,Total cancers,Percent,2006,0.07548552401554204,0.07996318945002705,0.07069551571650241
Deaths,Global,Both,25-49 years,Total cancers,Percent,2006,0.12974176096402537,0.1351310343839762,0.12429873999101093
Deaths,Global,Both,55+ years,Total cancers,Percent,2006,0.18970132359291758,0.19475656685570403,0.18047901336732436
Deaths,Global,Both,60-79 years,Total cancers,Percent,2006,0.21674426767476976,0.22118005983070096,0.209839584373587
Deaths,Global,Both,65-74 years,Total cancers,Percent,2006,0.22369978783664837,0.22822884093047205,0.21698031681025273
Deaths,Global,Both,75-84 years,Total cancers,Percent,2006,0.16983652530929047,0.17543231801103298,0.15867907710315643
Deaths,Global,Both,20-54 years,Total cancers,Percent,2006,0.14854258692701022,0.15359635527225293,0.1432792993441202
Deaths,Global,Both,55-89 years,Total cancers,Percent,2006,0.1982774458353671,0.20303865048622022,0.1896483194220941
Deaths,Global,Both,60-89 years,Total cancers,Percent,2006,0.1918392462809406,0.19675299247131822,0.18250966385271086
Deaths,Global,Both,65-89 years,Total cancers,Percent,2006,0.18404895258670376,0.1891789190705278,0.17386984018393578
Deaths,Global,Both,70-89 years,Total cancers,Percent,2006,0.17290916877433413,0.17844774393911184,0.16209965419659286
Deaths,Global,Both,75-94 years,Total cancers,Percent,2006,0.15119986795877233,0.1576520997736426,0.13793767824826494
Deaths,Global,Both,1-4 years,Total cancers,Percent,2008,0.01655824499808591,0.02078757428001218,0.012528848511734992
Deaths,Global,Both,5-9 years,Total cancers,Percent,2008,0.05459890051748131,0.061413201196349736,0.04864516559717527
Deaths,Global,Both,10-14 years,Total cancers,Percent,2008,0.06959671863331829,0.07572250129969146,0.06328012332399272
Deaths,Global,Both,15-19 years,Total cancers,Percent,2008,0.055403793875898576,0.05868873806911857,0.05211334097458436
Deaths,Global,Both,20-24 years,Total cancers,Percent,2008,0.05179744573059991,0.05449227706894465,0.04876083135104354
Deaths,Global,Both,25-29 years,Total cancers,Percent,2008,0.05766230480528965,0.06159203457844056,0.05329402723847032
Deaths,Global,Both,30-34 years,Total cancers,Percent,2008,0.07781495966716397,0.08242406065238776,0.07253145869307877
Deaths,Global,Both,35-39 years,Total cancers,Percent,2008,0.11277474509952773,0.1195266888562693,0.10591390574056486
Deaths,Global,Both,40-44 years,Total cancers,Percent,2008,0.15910231474429173,0.16502809290313786,0.15435825818885895
Deaths,Global,Both,45-49 years,Total cancers,Percent,2008,0.19475836102183217,0.20011738334653778,0.18897008556896205
Deaths,Global,Both,50-54 years,Total cancers,Percent,2008,0.23737324435227622,0.24196124832522975,0.23261617255104194
Deaths,Global,Both,55-59 years,Total cancers,Percent,2008,0.26195518046031857,0.2667213408307887,0.2565275488298194
Deaths,Global,Both,60-64 years,Total cancers,Percent,2008,0.25471697590761627,0.2596272710311425,0.24876690638147264
Deaths,Global,Both,65-69 years,Total cancers,Percent,2008,0.23954134869946758,0.24420650155682247,0.2332795343149233
Deaths,Global,Both,70-74 years,Total cancers,Percent,2008,0.21658538438788827,0.22116864850311022,0.209458647079802
Deaths,Global,Both,75-79 years,Total cancers,Percent,2008,0.18992184486461514,0.1948502822943011,0.18046306058500958
Deaths,Global,Both,5-14 years,Total cancers,Percent,2008,0.06082200341199055,0.0670193456585305,0.05486878311436112
Deaths,Global,Both,15-49 years,Total cancers,Percent,2008,0.11897447354440661,0.12326169395353477,0.11447151777207391
Deaths,Global,Both,50-69 years,Total cancers,Percent,2008,0.24823272478124256,0.2526876988727149,0.24269808444607646
Deaths,Global,Both,80-84,Total cancers,Percent,2008,0.15323464468301173,0.16010670217641979,0.13868347157910357
Deaths,Global,Both,85-89,Total cancers,Percent,2008,0.12605465902335167,0.13447244850385634,0.10876525543351527
Deaths,Global,Both,90-94,Total cancers,Percent,2008,0.09778164823887174,0.10736621376300308,0.0794605412217461
Deaths,Global,Both,50-74 years,Total cancers,Percent,2008,0.2391796170970329,0.2434932025778163,0.23374140936496685
Deaths,Global,Both,10-24 years,Total cancers,Percent,2008,0.05669987055201189,0.059963042955279114,0.05318382099393756
Deaths,Global,Both,10-19 years,Total cancers,Percent,2008,0.060821351001230935,0.06486051654128895,0.056662561868087546
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2008,0.14232098501561818,0.14658668486636564,0.137887810978888
Deaths,Global,Both,5-19 years,Total cancers,Percent,2008,0.058642890791309944,0.06328194735981411,0.05408864358228696
Deaths,Global,Both,15-39 years,Total cancers,Percent,2008,0.07618657252460324,0.08015187134026674,0.07195700016186814
Deaths,Global,Both,25-49 years,Total cancers,Percent,2008,0.13297898669240468,0.13775833470976773,0.12794419879675917
Deaths,Global,Both,55+ years,Total cancers,Percent,2008,0.19198803612393162,0.19725482517976445,0.18235000716050248
Deaths,Global,Both,60-79 years,Total cancers,Percent,2008,0.22049531003892253,0.22502414327120818,0.21347314064440387
Deaths,Global,Both,65-74 years,Total cancers,Percent,2008,0.22674994740489393,0.2312825851719499,0.22022940258978768
Deaths,Global,Both,75-84 years,Total cancers,Percent,2008,0.17203536026251975,0.17773880771086206,0.16055999263926368
Deaths,Global,Both,20-54 years,Total cancers,Percent,2008,0.15046437833316728,0.15497362475659093,0.1457744485060159
Deaths,Global,Both,55-89 years,Total cancers,Percent,2008,0.20069153431055245,0.205696281222439,0.19172743904382764
Deaths,Global,Both,60-89 years,Total cancers,Percent,2008,0.19419639448030215,0.19937227379271666,0.18459629744312667
Deaths,Global,Both,65-89 years,Total cancers,Percent,2008,0.18569432784637546,0.1910359229460652,0.17536135740434475
Deaths,Global,Both,70-89 years,Total cancers,Percent,2008,0.174716749636778,0.18046652749608152,0.16342124737420763
Deaths,Global,Both,75-94 years,Total cancers,Percent,2008,0.15345469815065146,0.16015116445281596,0.13971795773267448
Deaths,Global,Both,1-4 years,Total cancers,Percent,2011,0.017961990360781357,0.022092865918811707,0.013988218709963604
Deaths,Global,Both,5-9 years,Total cancers,Percent,2011,0.059689785925142534,0.06620111035930609,0.05359112834735044
Deaths,Global,Both,10-14 years,Total cancers,Percent,2011,0.07500895794396441,0.08200162258071515,0.06829762148721404
Deaths,Global,Both,15-19 years,Total cancers,Percent,2011,0.05738736711562908,0.06083557470115197,0.05378459044479619
Deaths,Global,Both,20-24 years,Total cancers,Percent,2011,0.05634345371629662,0.058987874899500886,0.05327374998001523
Deaths,Global,Both,25-29 years,Total cancers,Percent,2011,0.06429522214949217,0.0681721094833764,0.05991361236632038
Deaths,Global,Both,30-34 years,Total cancers,Percent,2011,0.08531062901349193,0.08974368251791862,0.08010430407474764
Deaths,Global,Both,35-39 years,Total cancers,Percent,2011,0.11811876176770691,0.12429089089653651,0.1113427920320161
Deaths,Global,Both,40-44 years,Total cancers,Percent,2011,0.16567587748756002,0.17135361183037184,0.16092101572913486
Deaths,Global,Both,45-49 years,Total cancers,Percent,2011,0.20828333947888072,0.21449071547741388,0.20229862360959408
Deaths,Global,Both,50-54 years,Total cancers,Percent,2011,0.23855486892264766,0.2433320598643718,0.23424308630821555
Deaths,Global,Both,55-59 years,Total cancers,Percent,2011,0.26537251209928125,0.2706278482359192,0.25997647001032415
Deaths,Global,Both,60-64 years,Total cancers,Percent,2011,0.2648726001394001,0.26978057472593936,0.25865888055313263
Deaths,Global,Both,65-69 years,Total cancers,Percent,2011,0.24541332515236863,0.2505249585324715,0.23848856667425
Deaths,Global,Both,70-74 years,Total cancers,Percent,2011,0.2212613646423326,0.22608619791527337,0.21344572857943078
Deaths,Global,Both,75-79 years,Total cancers,Percent,2011,0.19564687166399694,0.20086793720442386,0.18570860753964058
Deaths,Global,Both,5-14 years,Total cancers,Percent,2011,0.06625140194953352,0.07272546004236866,0.06028650338645038
Deaths,Global,Both,15-49 years,Total cancers,Percent,2011,0.12810461166521228,0.13251089748905415,0.12343660479869241
Deaths,Global,Both,50-69 years,Total cancers,Percent,2011,0.2542493233902678,0.2588259919007175,0.2487262318505335
Deaths,Global,Both,80-84,Total cancers,Percent,2011,0.15773116739941262,0.1649025205779687,0.1420246112327175
Deaths,Global,Both,85-89,Total cancers,Percent,2011,0.129653271246877,0.13854994927790276,0.1113591981030689
Deaths,Global,Both,90-94,Total cancers,Percent,2011,0.10125328768192367,0.11143653511442482,0.08173909870524869
Deaths,Global,Both,50-74 years,Total cancers,Percent,2011,0.24499015054073336,0.24951955475538992,0.23887602282104448
Deaths,Global,Both,10-24 years,Total cancers,Percent,2011,0.060588386534551994,0.06402961701953779,0.05710484808594933
Deaths,Global,Both,10-19 years,Total cancers,Percent,2011,0.06421447647288606,0.0685898061830923,0.05988540707797524
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2011,0.15004207975776973,0.15441593635837797,0.1453798034350286
Deaths,Global,Both,5-19 years,Total cancers,Percent,2011,0.06267051495816242,0.06734618430000758,0.05802653708037499
Deaths,Global,Both,15-39 years,Total cancers,Percent,2011,0.08137447981727286,0.08505424634369553,0.07723416673125094
Deaths,Global,Both,25-49 years,Total cancers,Percent,2011,0.14297280407803328,0.14784258494943278,0.13794373722830194
Deaths,Global,Both,55+ years,Total cancers,Percent,2011,0.19582372006225007,0.20135933856414634,0.1855064192633175
Deaths,Global,Both,60-79 years,Total cancers,Percent,2011,0.22740019419257368,0.23209766015502217,0.21936834898541352
Deaths,Global,Both,65-74 years,Total cancers,Percent,2011,0.2319758102702293,0.23670137171838584,0.2243650767362145
Deaths,Global,Both,75-84 years,Total cancers,Percent,2011,0.17667221816663228,0.18275816979114,0.16413602642467973
Deaths,Global,Both,20-54 years,Total cancers,Percent,2011,0.15835398795695327,0.1628153874207917,0.15357492371320103
Deaths,Global,Both,55-89 years,Total cancers,Percent,2011,0.20529796487107477,0.21054629540382458,0.19560547250826327
Deaths,Global,Both,60-89 years,Total cancers,Percent,2011,0.19896555977667185,0.2043940473643226,0.18862512022282787
Deaths,Global,Both,65-89 years,Total cancers,Percent,2011,0.18915019253999046,0.19482344027073503,0.17753476275736896
Deaths,Global,Both,70-89 years,Total cancers,Percent,2011,0.17807752099859153,0.18419231218387405,0.1656368697012208
Deaths,Global,Both,75-94 years,Total cancers,Percent,2011,0.15665935312000756,0.16380520271896531,0.14192921835047895
Deaths,Global,Both,1-4 years,Total cancers,Percent,2012,0.01880481077573779,0.02302040372277112,0.01477171462528573
Deaths,Global,Both,5-9 years,Total cancers,Percent,2012,0.06088751599184451,0.06719453856865912,0.05482551464353392
Deaths,Global,Both,10-14 years,Total cancers,Percent,2012,0.07694322832439082,0.08376675736249456,0.07041967777124922
Deaths,Global,Both,15-19 years,Total cancers,Percent,2012,0.057503694224850646,0.0607939215752901,0.05389359316105396
Deaths,Global,Both,20-24 years,Total cancers,Percent,2012,0.05652138313648212,0.05887887098333804,0.053540504398379186
Deaths,Global,Both,25-29 years,Total cancers,Percent,2012,0.06618463021803228,0.0699168869229773,0.06178471907675363
Deaths,Global,Both,30-34 years,Total cancers,Percent,2012,0.08675483487170474,0.0910109483785089,0.08164705178799869
Deaths,Global,Both,35-39 years,Total cancers,Percent,2012,0.11940183975214898,0.12522447261174463,0.11290655212560885
Deaths,Global,Both,40-44 years,Total cancers,Percent,2012,0.16653834240050636,0.17195647791849192,0.1620027775256766
Deaths,Global,Both,45-49 years,Total cancers,Percent,2012,0.21016347843899466,0.2167415146598646,0.2045788323231695
Deaths,Global,Both,50-54 years,Total cancers,Percent,2012,0.23954336457882483,0.24453799709160615,0.23483741174780606
Deaths,Global,Both,55-59 years,Total cancers,Percent,2012,0.26583411931136786,0.2710775014083228,0.2604643213600482
Deaths,Global,Both,60-64 years,Total cancers,Percent,2012,0.26544541455970716,0.27048182755178546,0.25963480455071025
Deaths,Global,Both,65-69 years,Total cancers,Percent,2012,0.2497598125347576,0.25457623450968775,0.24283745833572537
Deaths,Global,Both,70-74 years,Total cancers,Percent,2012,0.2224938252105827,0.2272813178970542,0.21459494422091466
Deaths,Global,Both,75-79 years,Total cancers,Percent,2012,0.19661057865654777,0.2019563954194273,0.18592777918969183
Deaths,Global,Both,5-14 years,Total cancers,Percent,2012,0.06763655300330222,0.07392479903155266,0.06177841388236368
Deaths,Global,Both,15-49 years,Total cancers,Percent,2012,0.1298990708035135,0.13430718675636436,0.1253615060849987
Deaths,Global,Both,50-69 years,Total cancers,Percent,2012,0.25608131729137806,0.260740037043577,0.2506939633681915
Deaths,Global,Both,80-84,Total cancers,Percent,2012,0.1586277110023482,0.16605907143137266,0.14238457113275113
Deaths,Global,Both,85-89,Total cancers,Percent,2012,0.13044602719086257,0.13937071244617233,0.11192316133931841
Deaths,Global,Both,90-94,Total cancers,Percent,2012,0.10293941716098792,0.113376055460918,0.08294078707231993
Deaths,Global,Both,50-74 years,Total cancers,Percent,2012,0.24678269657120283,0.25129606888323486,0.24098770358279556
Deaths,Global,Both,10-24 years,Total cancers,Percent,2012,0.06104909150875595,0.06437108823139039,0.057628341407674574
Deaths,Global,Both,10-19 years,Total cancers,Percent,2012,0.06493447390287713,0.06910465132679136,0.06067205023318823
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2012,0.1521860916403726,0.15647177494895798,0.14785840818903467
Deaths,Global,Both,5-19 years,Total cancers,Percent,2012,0.0635357814976551,0.0681676020217594,0.058745874091130065
Deaths,Global,Both,15-39 years,Total cancers,Percent,2012,0.08241581740996268,0.08602422344103124,0.07837692098005114
Deaths,Global,Both,25-49 years,Total cancers,Percent,2012,0.14500190005886915,0.1498869445720916,0.14007245397643764
Deaths,Global,Both,55+ years,Total cancers,Percent,2012,0.19672877154443008,0.20249988330561797,0.186226940451429
Deaths,Global,Both,60-79 years,Total cancers,Percent,2012,0.22927176299641316,0.23387297513708094,0.22183370562362006
Deaths,Global,Both,65-74 years,Total cancers,Percent,2012,0.23473431280336077,0.23944405883166273,0.2271707258463582
Deaths,Global,Both,75-84 years,Total cancers,Percent,2012,0.17760294686297787,0.1837883815420459,0.16444365419969126
Deaths,Global,Both,20-54 years,Total cancers,Percent,2012,0.1604855825757611,0.16496061270609516,0.15595185644091603
Deaths,Global,Both,55-89 years,Total cancers,Percent,2012,0.206493924476472,0.21192940788191766,0.19685428447511838
Deaths,Global,Both,60-89 years,Total cancers,Percent,2012,0.20025710887292347,0.20586554124904338,0.18994129577897526
Deaths,Global,Both,65-89 years,Total cancers,Percent,2012,0.19043675712789257,0.19631706502059235,0.17944400435917504
Deaths,Global,Both,70-89 years,Total cancers,Percent,2012,0.17867960280867237,0.18499917944359284,0.1658927967033943
Deaths,Global,Both,75-94 years,Total cancers,Percent,2012,0.157167790550741,0.16442344803430914,0.1421804909851402
Deaths,Global,Both,1-4 years,Total cancers,Percent,2010,0.01721999950547385,0.02122941033269896,0.013254566632548722
Deaths,Global,Both,5-9 years,Total cancers,Percent,2010,0.05644939922970182,0.06293378356537228,0.050784419425532995
Deaths,Global,Both,10-14 years,Total cancers,Percent,2010,0.06978717034120653,0.07656439012576545,0.06319592447545805
Deaths,Global,Both,15-19 years,Total cancers,Percent,2010,0.05509087482897938,0.05827860884657021,0.051721500794731375
Deaths,Global,Both,20-24 years,Total cancers,Percent,2010,0.05416624608651794,0.05678868320354415,0.051256935300538535
Deaths,Global,Both,25-29 years,Total cancers,Percent,2010,0.06106751543576346,0.06509873420881486,0.05673132562977453
Deaths,Global,Both,30-34 years,Total cancers,Percent,2010,0.0824043679708638,0.08716520668193234,0.07711315273862274
Deaths,Global,Both,35-39 years,Total cancers,Percent,2010,0.11593740529181538,0.12206084719117677,0.10936071142956709
Deaths,Global,Both,40-44 years,Total cancers,Percent,2010,0.1633383224304152,0.1684460093990831,0.1586320059701812
Deaths,Global,Both,45-49 years,Total cancers,Percent,2010,0.20429734006816405,0.20996827124811593,0.19862252477627393
Deaths,Global,Both,50-54 years,Total cancers,Percent,2010,0.23719113171490908,0.24135652649910763,0.2322298369901119
Deaths,Global,Both,55-59 years,Total cancers,Percent,2010,0.2632397113000053,0.2680982702596826,0.2573161050791008
Deaths,Global,Both,60-64 years,Total cancers,Percent,2010,0.2633225071925023,0.26822502269160114,0.2569067933863826
Deaths,Global,Both,65-69 years,Total cancers,Percent,2010,0.24315910892054662,0.24814249572159522,0.236559234831846
Deaths,Global,Both,70-74 years,Total cancers,Percent,2010,0.2200613246460177,0.22481468743597588,0.2125254744425815
Deaths,Global,Both,75-79 years,Total cancers,Percent,2010,0.19484937314821246,0.2001422407309483,0.18500354029677446
Deaths,Global,Both,5-14 years,Total cancers,Percent,2010,0.06224032370298341,0.0684365613995887,0.05605485276921442
Deaths,Global,Both,15-49 years,Total cancers,Percent,2010,0.12432685906165798,0.12858561002181176,0.11966882261976468
Deaths,Global,Both,50-69 years,Total cancers,Percent,2010,0.252244164437266,0.25682332166776384,0.2464166860315058
Deaths,Global,Both,80-84,Total cancers,Percent,2010,0.15688545697507433,0.16395797671774703,0.14113927213050412
Deaths,Global,Both,85-89,Total cancers,Percent,2010,0.12893756291172656,0.13771719612356353,0.11074744067678857
Deaths,Global,Both,90-94,Total cancers,Percent,2010,0.09965186263896758,0.10968506956934028,0.08044671564857775
Deaths,Global,Both,50-74 years,Total cancers,Percent,2010,0.24312103465252433,0.24757995033422836,0.23725488817405
Deaths,Global,Both,10-24 years,Total cancers,Percent,2010,0.057820790302019864,0.06121243864627459,0.0545053797490735
Deaths,Global,Both,10-19 years,Total cancers,Percent,2010,0.06087780571513084,0.0650853558997403,0.056670960161369154
Deaths,Global,Both,10 to 54 years,Total cancers,Percent,2010,0.14614141334392128,0.15026652275148697,0.1415657321647683
Deaths,Global,Both,5-19 years,Total cancers,Percent,2010,0.05937444177047806,0.06403273510490655,0.05497779053489497
Deaths,Global,Both,15-39 years,Total cancers,Percent,2010,0.07874438640169075,0.08251758306424482,0.07456465074938702
Deaths,Global,Both,25-49 years,Total cancers,Percent,2010,0.13921288016925032,0.14382524569631855,0.13403232611334306
Deaths,Global,Both,55+ years,Total cancers,Percent,2010,0.1950235580961226,0.20050334948513535,0.18465689772202903
Deaths,Global,Both,60-79 years,Total cancers,Percent,2010,0.22580278279528496,0.23045983971627004,0.2183406848340706
Deaths,Global,Both,65-74 years,Total cancers,Percent,2010,0.23026968744307444,0.23505547299543592,0.2234603385017231
Deaths,Global,Both,75-84 years,Total cancers,Percent,2010,0.175941317943741,0.18199428715276114,0.1635594441221226
Deaths,Global,Both,20-54 years,Total cancers,Percent,2010,0.15475967844143057,0.15899645104571292,0.14993517017616625
Deaths,Global,Both,55-89 years,Total cancers,Percent,2010,0.20421147463188588,0.2093686675921938,0.19480139882396605
Deaths,Global,Both,60-89 years,Total cancers,Percent,2010,0.19793050497693476,0.20329075399020852,0.1878459879416175
Deaths,Global,Both,65-89 years,Total cancers,Percent,2010,0.18843931573387238,0.1941223510588691,0.17738912685981956
Deaths,Global,Both,70-89 years,Total cancers,Percent,2010,0.17758069482252792,0.18362336061858664,0.16515762093114
Deaths,Global,Both,75-94 years,Total cancers,Percent,2010,0.15625856314632824,0.16325876392187771,0.1414305952675273
Deaths,Global,Both,1-4 years,Total cancers,Percent,2014,0.020403584750852313,0.024554956054869095,0.0162805961874512
Deaths,Global,Both,5-9 years,Total cancers,Percent,2014,0.06557701576962359,0.07145546023880213,0.05947317571681295
Deaths,Global,Both,10-14 years,Total cancers,Percent,2014,0.08027379760449294,0.0870217868846353,0.07356755113444552
Deaths,Global,Both,15-19 years,Total cancers,Percent,2014,0.05871708986255392,0.062021744576146454,0.054960822637562065
Deaths,Global,Both,20-24 years,Total cancers,Percent,2014,0.05850368783057235,0.060892618092582326,0.05530130954611461
Deaths,Global,Both,25-29 years,Total cancers,Percent,2014,0.07073798618881083,0.07462143220216931,0.06645067938809304
Deaths,Global,Both,30-34 years,Total cancers,Percent,2014,0.09142856575906087,0.0958472960120145,0.08625931867713714
Deaths,Global,Both,35-39 years,Total cancers,Percent,2014,0.1233334148743431,0.12891349430187082,0.11715299907699618
Deaths,Global,Both,40-44 years,Total cancers,Percent,2014,0.17036808121120073,0.17631391806970828,0.16548107906941759
Deaths,Global,Both,45-49 years,Total cancers,Percent,2014,0.21357585656280664,0.22006030800058718,0.2081019929201488
Deaths,Global,Both,50-54 years,Total cancers,Percent,2014,0.24251242782172336,0.2487279872423311,0.23710060517910067
Deaths,Global,Both,55-59 years,Total cancers,Percent,2014,0.2645348755153369,0.26989377418719984,0.25925433668900016
Deaths,Global,Both,60-64 years,Total cancers,Percent,2014,0.2689769440080091,0.27456905393699804,0.2631686068101745
